nflLink,season,week,weekNumber,date,awayTeam,hometeam,nflDotComId
http://www.nfl.com/gamecenter/2007112505/2007/REG12/raiders@chiefs,2007,REG12,12,11/25/2007,raiders,chiefs,2007112505
http://www.nfl.com/gamecenter/2007112509/2007/REG12/49ers@cardinals,2007,REG12,12,11/25/2007,49ers,cardinals,2007112509
http://www.nfl.com/gamecenter/2007112501/2007/REG12/broncos@bears,2007,REG12,12,11/25/2007,broncos,bears,2007112501
http://www.nfl.com/gamecenter/2007112510/2007/REG12/ravens@chargers,2007,REG12,12,11/25/2007,ravens,chargers,2007112510
http://www.nfl.com/gamecenter/2007112511/2007/REG12/eagles@patriots,2007,REG12,12,11/25/2007,eagles,patriots,2007112511
http://www.nfl.com/gamecenter/2007112600/2007/REG12/dolphins@steelers,2007,REG12,12,11/26/2007,dolphins,steelers,2007112600
http://www.nfl.com/gamecenter/2007112900/2007/REG13/packers@cowboys,2007,REG13,13,11/29/2007,packers,cowboys,2007112900
http://www.nfl.com/gamecenter/2007120207/2007/REG13/falcons@rams,2007,REG13,13,12/02/2007,falcons,rams,2007120207
http://www.nfl.com/gamecenter/2007120208/2007/REG13/texans@titans,2007,REG13,13,12/02/2007,texans,titans,2007120208
http://www.nfl.com/gamecenter/2007120209/2007/REG13/bills@redskins,2007,REG13,13,12/02/2007,bills,redskins,2007120209
http://www.nfl.com/gamecenter/2007120204/2007/REG13/lions@vikings,2007,REG13,13,12/02/2007,lions,vikings,2007120204
http://www.nfl.com/gamecenter/2007120206/2007/REG13/seahawks@eagles,2007,REG13,13,12/02/2007,seahawks,eagles,2007120206
http://www.nfl.com/gamecenter/2007120203/2007/REG13/jets@dolphins,2007,REG13,13,12/02/2007,jets,dolphins,2007120203
http://www.nfl.com/gamecenter/2007120202/2007/REG13/chargers@chiefs,2007,REG13,13,12/02/2007,chargers,chiefs,2007120202
http://www.nfl.com/gamecenter/2007120201/2007/REG13/jaguars@colts,2007,REG13,13,12/02/2007,jaguars,colts,2007120201
http://www.nfl.com/gamecenter/2007120200/2007/REG13/49ers@panthers,2007,REG13,13,12/02/2007,49ers,panthers,2007120200
http://www.nfl.com/gamecenter/2007120211/2007/REG13/broncos@raiders,2007,REG13,13,12/02/2007,broncos,raiders,2007120211
http://www.nfl.com/gamecenter/2007120210/2007/REG13/browns@cardinals,2007,REG13,13,12/02/2007,browns,cardinals,2007120210
http://www.nfl.com/gamecenter/2007120205/2007/REG13/buccaneers@saints,2007,REG13,13,12/02/2007,buccaneers,saints,2007120205
http://www.nfl.com/gamecenter/2007120212/2007/REG13/giants@bears,2007,REG13,13,12/02/2007,giants,bears,2007120212
http://www.nfl.com/gamecenter/2007120213/2007/REG13/bengals@steelers,2007,REG13,13,12/02/2007,bengals,steelers,2007120213
http://www.nfl.com/gamecenter/2007120300/2007/REG13/patriots@ravens,2007,REG13,13,12/03/2007,patriots,ravens,2007120300
http://www.nfl.com/gamecenter/2007120600/2007/REG14/bears@redskins,2007,REG14,14,12/06/2007,bears,redskins,2007120600
http://www.nfl.com/gamecenter/2007120901/2007/REG14/rams@bengals,2007,REG14,14,12/09/2007,rams,bengals,2007120901
http://www.nfl.com/gamecenter/2007120902/2007/REG14/cowboys@lions,2007,REG14,14,12/09/2007,cowboys,lions,2007120902
http://www.nfl.com/gamecenter/2007120903/2007/REG14/raiders@packers,2007,REG14,14,12/09/2007,raiders,packers,2007120903
http://www.nfl.com/gamecenter/2007120900/2007/REG14/dolphins@bills,2007,REG14,14,12/09/2007,dolphins,bills,2007120900
http://www.nfl.com/gamecenter/2007120904/2007/REG14/buccaneers@texans,2007,REG14,14,12/09/2007,buccaneers,texans,2007120904
http://www.nfl.com/gamecenter/2007120908/2007/REG14/chargers@titans,2007,REG14,14,12/09/2007,chargers,titans,2007120908
http://www.nfl.com/gamecenter/2007120905/2007/REG14/panthers@jaguars,2007,REG14,14,12/09/2007,panthers,jaguars,2007120905
http://www.nfl.com/gamecenter/2007120907/2007/REG14/giants@eagles,2007,REG14,14,12/09/2007,giants,eagles,2007120907
http://www.nfl.com/gamecenter/2007120910/2007/REG14/cardinals@seahawks,2007,REG14,14,12/09/2007,cardinals,seahawks,2007120910
http://www.nfl.com/gamecenter/2007120909/2007/REG14/vikings@49ers,2007,REG14,14,12/09/2007,vikings,49ers,2007120909
http://www.nfl.com/gamecenter/2007120906/2007/REG14/steelers@patriots,2007,REG14,14,12/09/2007,steelers,patriots,2007120906
http://www.nfl.com/gamecenter/2007120912/2007/REG14/browns@jets,2007,REG14,14,12/09/2007,browns,jets,2007120912
http://www.nfl.com/gamecenter/2007120911/2007/REG14/chiefs@broncos,2007,REG14,14,12/09/2007,chiefs,broncos,2007120911
http://www.nfl.com/gamecenter/2007120913/2007/REG14/colts@ravens,2007,REG14,14,12/09/2007,colts,ravens,2007120913
http://www.nfl.com/gamecenter/2007121000/2007/REG14/saints@falcons,2007,REG14,14,12/10/2007,saints,falcons,2007121000
http://www.nfl.com/gamecenter/2007121300/2007/REG15/broncos@texans,2007,REG15,15,12/13/2007,broncos,texans,2007121300
http://www.nfl.com/gamecenter/2007121500/2007/REG15/bengals@49ers,2007,REG15,15,12/15/2007,bengals,49ers,2007121500
http://www.nfl.com/gamecenter/2007121607/2007/REG15/packers@rams,2007,REG15,15,12/16/2007,packers,rams,2007121607
http://www.nfl.com/gamecenter/2007121601/2007/REG15/bills@browns,2007,REG15,15,12/16/2007,bills,browns,2007121601
http://www.nfl.com/gamecenter/2007121608/2007/REG15/falcons@buccaneers,2007,REG15,15,12/16/2007,falcons,buccaneers,2007121608
http://www.nfl.com/gamecenter/2007121600/2007/REG15/seahawks@panthers,2007,REG15,15,12/16/2007,seahawks,panthers,2007121600
http://www.nfl.com/gamecenter/2007121606/2007/REG15/jaguars@steelers,2007,REG15,15,12/16/2007,jaguars,steelers,2007121606
http://www.nfl.com/gamecenter/2007121602/2007/REG15/titans@chiefs,2007,REG15,15,12/16/2007,titans,chiefs,2007121602
http://www.nfl.com/gamecenter/2007121603/2007/REG15/ravens@dolphins,2007,REG15,15,12/16/2007,ravens,dolphins,2007121603
http://www.nfl.com/gamecenter/2007121604/2007/REG15/jets@patriots,2007,REG15,15,12/16/2007,jets,patriots,2007121604
http://www.nfl.com/gamecenter/2007121605/2007/REG15/cardinals@saints,2007,REG15,15,12/16/2007,cardinals,saints,2007121605
http://www.nfl.com/gamecenter/2007121609/2007/REG15/colts@raiders,2007,REG15,15,12/16/2007,colts,raiders,2007121609
http://www.nfl.com/gamecenter/2007121610/2007/REG15/eagles@cowboys,2007,REG15,15,12/16/2007,eagles,cowboys,2007121610
http://www.nfl.com/gamecenter/2007121611/2007/REG15/lions@chargers,2007,REG15,15,12/16/2007,lions,chargers,2007121611
http://www.nfl.com/gamecenter/2007121612/2007/REG15/redskins@giants,2007,REG15,15,12/16/2007,redskins,giants,2007121612
http://www.nfl.com/gamecenter/2007121701/2007/REG15/bears@vikings,2007,REG15,15,12/17/2007,bears,vikings,2007121701
http://www.nfl.com/gamecenter/2007122000/2007/REG16/steelers@rams,2007,REG16,16,12/20/2007,steelers,rams,2007122000
http://www.nfl.com/gamecenter/2007122200/2007/REG16/cowboys@panthers,2007,REG16,16,12/22/2007,cowboys,panthers,2007122200
http://www.nfl.com/gamecenter/2007122308/2007/REG16/eagles@saints,2007,REG16,16,12/23/2007,eagles,saints,2007122308
http://www.nfl.com/gamecenter/2007122300/2007/REG16/giants@bills,2007,REG16,16,12/23/2007,giants,bills,2007122300
http://www.nfl.com/gamecenter/2007122301/2007/REG16/packers@bears,2007,REG16,16,12/23/2007,packers,bears,2007122301
http://www.nfl.com/gamecenter/2007122302/2007/REG16/browns@bengals,2007,REG16,16,12/23/2007,browns,bengals,2007122302
http://www.nfl.com/gamecenter/2007122303/2007/REG16/chiefs@lions,2007,REG16,16,12/23/2007,chiefs,lions,2007122303
http://www.nfl.com/gamecenter/2007122304/2007/REG16/texans@colts,2007,REG16,16,12/23/2007,texans,colts,2007122304
http://www.nfl.com/gamecenter/2007122305/2007/REG16/raiders@jaguars,2007,REG16,16,12/23/2007,raiders,jaguars,2007122305
http://www.nfl.com/gamecenter/2007122312/2007/REG16/buccaneers@49ers,2007,REG16,16,12/23/2007,buccaneers,49ers,2007122312
http://www.nfl.com/gamecenter/2007122309/2007/REG16/falcons@cardinals,2007,REG16,16,12/23/2007,falcons,cardinals,2007122309
http://www.nfl.com/gamecenter/2007122310/2007/REG16/ravens@seahawks,2007,REG16,16,12/23/2007,ravens,seahawks,2007122310
http://www.nfl.com/gamecenter/2007122311/2007/REG16/jets@titans,2007,REG16,16,12/23/2007,jets,titans,2007122311
http://www.nfl.com/gamecenter/2007122307/2007/REG16/dolphins@patriots,2007,REG16,16,12/23/2007,dolphins,patriots,2007122307
http://www.nfl.com/gamecenter/2007122306/2007/REG16/redskins@vikings,2007,REG16,16,12/23/2007,redskins,vikings,2007122306
http://www.nfl.com/gamecenter/2007122400/2007/REG16/broncos@chargers,2007,REG16,16,12/24/2007,broncos,chargers,2007122400
http://www.nfl.com/gamecenter/2007122900/2007/REG17/patriots@giants,2007,REG17,17,12/29/2007,patriots,giants,2007122900
http://www.nfl.com/gamecenter/2007123002/2007/REG17/saints@bears,2007,REG17,17,12/30/2007,saints,bears,2007123002
http://www.nfl.com/gamecenter/2007123004/2007/REG17/lions@packers,2007,REG17,17,12/30/2007,lions,packers,2007123004
http://www.nfl.com/gamecenter/2007123007/2007/REG17/bengals@dolphins,2007,REG17,17,12/30/2007,bengals,dolphins,2007123007
http://www.nfl.com/gamecenter/2007123008/2007/REG17/bills@eagles,2007,REG17,17,12/30/2007,bills,eagles,2007123008
http://www.nfl.com/gamecenter/2007123009/2007/REG17/panthers@buccaneers,2007,REG17,17,12/30/2007,panthers,buccaneers,2007123009
http://www.nfl.com/gamecenter/2008010500/2007/POST18/redskins@seahawks,2007,POST18,18,01/05/2008,redskins,seahawks,2008010500
http://www.nfl.com/gamecenter/2008010501/2007/POST18/jaguars@steelers,2007,POST18,18,01/05/2008,jaguars,steelers,2008010501
http://www.nfl.com/gamecenter/2008010600/2007/POST18/giants@buccaneers,2007,POST18,18,01/06/2008,giants,buccaneers,2008010600
http://www.nfl.com/gamecenter/2008010601/2007/POST18/titans@chargers,2007,POST18,18,01/06/2008,titans,chargers,2008010601
http://www.nfl.com/gamecenter/2008011200/2007/POST19/seahawks@packers,2007,POST19,19,01/12/2008,seahawks,packers,2008011200
http://www.nfl.com/gamecenter/2008011201/2007/POST19/jaguars@patriots,2007,POST19,19,01/12/2008,jaguars,patriots,2008011201
http://www.nfl.com/gamecenter/2008011300/2007/POST19/chargers@colts,2007,POST19,19,01/13/2008,chargers,colts,2008011300
http://www.nfl.com/gamecenter/2008011301/2007/POST19/giants@cowboys,2007,POST19,19,01/13/2008,giants,cowboys,2008011301
http://www.nfl.com/gamecenter/2008012000/2007/POST20/chargers@patriots,2007,POST20,20,01/20/2008,chargers,patriots,2008012000
http://www.nfl.com/gamecenter/2008012001/2007/POST20/giants@packers,2007,POST20,20,01/20/2008,giants,packers,2008012001
http://www.nfl.com/gamecenter/2008020300/2007/POST21/giants@patriots,2007,POST21,21,02/03/2008,giants,patriots,2008020300
http://www.nfl.com/gamecenter/2008090400/2008/REG1/redskins@giants,2008,REG1,1,09/04/2008,redskins,giants,2008090400
http://www.nfl.com/gamecenter/2008090703/2008/REG1/jets@dolphins,2008,REG1,1,09/07/2008,jets,dolphins,2008090703
http://www.nfl.com/gamecenter/2008090704/2008/REG1/chiefs@patriots,2008,REG1,1,09/07/2008,chiefs,patriots,2008090704
http://www.nfl.com/gamecenter/2008090705/2008/REG1/buccaneers@saints,2008,REG1,1,09/07/2008,buccaneers,saints,2008090705
http://www.nfl.com/gamecenter/2008090706/2008/REG1/rams@eagles,2008,REG1,1,09/07/2008,rams,eagles,2008090706
http://www.nfl.com/gamecenter/2008090707/2008/REG1/texans@steelers,2008,REG1,1,09/07/2008,texans,steelers,2008090707
http://www.nfl.com/gamecenter/2008090708/2008/REG1/jaguars@titans,2008,REG1,1,09/07/2008,jaguars,titans,2008090708
http://www.nfl.com/gamecenter/2008090702/2008/REG1/seahawks@bills,2008,REG1,1,09/07/2008,seahawks,bills,2008090702
http://www.nfl.com/gamecenter/2008090701/2008/REG1/bengals@ravens,2008,REG1,1,09/07/2008,bengals,ravens,2008090701
http://www.nfl.com/gamecenter/2008090700/2008/REG1/lions@falcons,2008,REG1,1,09/07/2008,lions,falcons,2008090700
http://www.nfl.com/gamecenter/2008090711/2008/REG1/cardinals@49ers,2008,REG1,1,09/07/2008,cardinals,49ers,2008090711
http://www.nfl.com/gamecenter/2008090709/2008/REG1/cowboys@browns,2008,REG1,1,09/07/2008,cowboys,browns,2008090709
http://www.nfl.com/gamecenter/2008090710/2008/REG1/panthers@chargers,2008,REG1,1,09/07/2008,panthers,chargers,2008090710
http://www.nfl.com/gamecenter/2008090712/2008/REG1/bears@colts,2008,REG1,1,09/07/2008,bears,colts,2008090712
http://www.nfl.com/gamecenter/2008090800/2008/REG1/vikings@packers,2008,REG1,1,09/08/2008,vikings,packers,2008090800
http://www.nfl.com/gamecenter/2008090801/2008/REG1/broncos@raiders,2008,REG1,1,09/08/2008,broncos,raiders,2008090801
http://www.nfl.com/gamecenter/2008091402/2008/REG2/packers@lions,2008,REG2,2,09/14/2008,packers,lions,2008091402
http://www.nfl.com/gamecenter/2008091403/2008/REG2/bills@jaguars,2008,REG2,2,09/14/2008,bills,jaguars,2008091403
http://www.nfl.com/gamecenter/2008091404/2008/REG2/raiders@chiefs,2008,REG2,2,09/14/2008,raiders,chiefs,2008091404
http://www.nfl.com/gamecenter/2008091405/2008/REG2/colts@vikings,2008,REG2,2,09/14/2008,colts,vikings,2008091405
http://www.nfl.com/gamecenter/2008091406/2008/REG2/giants@rams,2008,REG2,2,09/14/2008,giants,rams,2008091406
http://www.nfl.com/gamecenter/2008091407/2008/REG2/saints@redskins,2008,REG2,2,09/14/2008,saints,redskins,2008091407
http://www.nfl.com/gamecenter/2008091400/2008/REG2/bears@panthers,2008,REG2,2,09/14/2008,bears,panthers,2008091400
http://www.nfl.com/gamecenter/2008091401/2008/REG2/titans@bengals,2008,REG2,2,09/14/2008,titans,bengals,2008091401
http://www.nfl.com/gamecenter/2008091409/2008/REG2/falcons@buccaneers,2008,REG2,2,09/14/2008,falcons,buccaneers,2008091409
http://www.nfl.com/gamecenter/2008091408/2008/REG2/49ers@seahawks,2008,REG2,2,09/14/2008,49ers,seahawks,2008091408
http://www.nfl.com/gamecenter/2008091410/2008/REG2/dolphins@cardinals,2008,REG2,2,09/14/2008,dolphins,cardinals,2008091410
http://www.nfl.com/gamecenter/2008091411/2008/REG2/chargers@broncos,2008,REG2,2,09/14/2008,chargers,broncos,2008091411
http://www.nfl.com/gamecenter/2008091413/2008/REG2/patriots@jets,2008,REG2,2,09/14/2008,patriots,jets,2008091413
http://www.nfl.com/gamecenter/2008091414/2008/REG2/steelers@browns,2008,REG2,2,09/14/2008,steelers,browns,2008091414
http://www.nfl.com/gamecenter/2008091500/2008/REG2/eagles@cowboys,2008,REG2,2,09/15/2008,eagles,cowboys,2008091500
http://www.nfl.com/gamecenter/2008092102/2008/REG3/buccaneers@bears,2008,REG3,3,09/21/2008,buccaneers,bears,2008092102
http://www.nfl.com/gamecenter/2008092103/2008/REG3/panthers@vikings,2008,REG3,3,09/21/2008,panthers,vikings,2008092103
http://www.nfl.com/gamecenter/2008092104/2008/REG3/dolphins@patriots,2008,REG3,3,09/21/2008,dolphins,patriots,2008092104
http://www.nfl.com/gamecenter/2008092105/2008/REG3/bengals@giants,2008,REG3,3,09/21/2008,bengals,giants,2008092105
http://www.nfl.com/gamecenter/2008092106/2008/REG3/texans@titans,2008,REG3,3,09/21/2008,texans,titans,2008092106
http://www.nfl.com/gamecenter/2008092107/2008/REG3/cardinals@redskins,2008,REG3,3,09/21/2008,cardinals,redskins,2008092107
http://www.nfl.com/gamecenter/2008092100/2008/REG3/chiefs@falcons,2008,REG3,3,09/21/2008,chiefs,falcons,2008092100
http://www.nfl.com/gamecenter/2008092101/2008/REG3/raiders@bills,2008,REG3,3,09/21/2008,raiders,bills,2008092101
http://www.nfl.com/gamecenter/2008092109/2008/REG3/lions@49ers,2008,REG3,3,09/21/2008,lions,49ers,2008092109
http://www.nfl.com/gamecenter/2008092110/2008/REG3/rams@seahawks,2008,REG3,3,09/21/2008,rams,seahawks,2008092110
http://www.nfl.com/gamecenter/2008092108/2008/REG3/saints@broncos,2008,REG3,3,09/21/2008,saints,broncos,2008092108
http://www.nfl.com/gamecenter/2008092111/2008/REG3/browns@ravens,2008,REG3,3,09/21/2008,browns,ravens,2008092111
http://www.nfl.com/gamecenter/2008092112/2008/REG3/jaguars@colts,2008,REG3,3,09/21/2008,jaguars,colts,2008092112
http://www.nfl.com/gamecenter/2008092113/2008/REG3/steelers@eagles,2008,REG3,3,09/21/2008,steelers,eagles,2008092113
http://www.nfl.com/gamecenter/2008092114/2008/REG3/cowboys@packers,2008,REG3,3,09/21/2008,cowboys,packers,2008092114
http://www.nfl.com/gamecenter/2008092200/2008/REG3/jets@chargers,2008,REG3,3,09/22/2008,jets,chargers,2008092200
http://www.nfl.com/gamecenter/2008092801/2008/REG4/browns@bengals,2008,REG4,4,09/28/2008,browns,bengals,2008092801
http://www.nfl.com/gamecenter/2008092802/2008/REG4/texans@jaguars,2008,REG4,4,09/28/2008,texans,jaguars,2008092802
http://www.nfl.com/gamecenter/2008092803/2008/REG4/broncos@chiefs,2008,REG4,4,09/28/2008,broncos,chiefs,2008092803
http://www.nfl.com/gamecenter/2008092804/2008/REG4/49ers@saints,2008,REG4,4,09/28/2008,49ers,saints,2008092804
http://www.nfl.com/gamecenter/2008092805/2008/REG4/cardinals@jets,2008,REG4,4,09/28/2008,cardinals,jets,2008092805
http://www.nfl.com/gamecenter/2008092807/2008/REG4/vikings@titans,2008,REG4,4,09/28/2008,vikings,titans,2008092807
http://www.nfl.com/gamecenter/2008092800/2008/REG4/falcons@panthers,2008,REG4,4,09/28/2008,falcons,panthers,2008092800
http://www.nfl.com/gamecenter/2008092806/2008/REG4/packers@buccaneers,2008,REG4,4,09/28/2008,packers,buccaneers,2008092806
http://www.nfl.com/gamecenter/2008092809/2008/REG4/bills@rams,2008,REG4,4,09/28/2008,bills,rams,2008092809
http://www.nfl.com/gamecenter/2008092808/2008/REG4/chargers@raiders,2008,REG4,4,09/28/2008,chargers,raiders,2008092808
http://www.nfl.com/gamecenter/2008092810/2008/REG4/redskins@cowboys,2008,REG4,4,09/28/2008,redskins,cowboys,2008092810
http://www.nfl.com/gamecenter/2008092811/2008/REG4/eagles@bears,2008,REG4,4,09/28/2008,eagles,bears,2008092811
http://www.nfl.com/gamecenter/2008092900/2008/REG4/ravens@steelers,2008,REG4,4,09/29/2008,ravens,steelers,2008092900
http://www.nfl.com/gamecenter/2008100501/2008/REG5/chiefs@panthers,2008,REG5,5,10/05/2008,chiefs,panthers,2008100501
http://www.nfl.com/gamecenter/2008100502/2008/REG5/bears@lions,2008,REG5,5,10/05/2008,bears,lions,2008100502
http://www.nfl.com/gamecenter/2008100503/2008/REG5/falcons@packers,2008,REG5,5,10/05/2008,falcons,packers,2008100503
http://www.nfl.com/gamecenter/2008100504/2008/REG5/colts@texans,2008,REG5,5,10/05/2008,colts,texans,2008100504
http://www.nfl.com/gamecenter/2008100505/2008/REG5/chargers@dolphins,2008,REG5,5,10/05/2008,chargers,dolphins,2008100505
http://www.nfl.com/gamecenter/2008100507/2008/REG5/redskins@eagles,2008,REG5,5,10/05/2008,redskins,eagles,2008100507
http://www.nfl.com/gamecenter/2008100500/2008/REG5/titans@ravens,2008,REG5,5,10/05/2008,titans,ravens,2008100500
http://www.nfl.com/gamecenter/2008100506/2008/REG5/seahawks@giants,2008,REG5,5,10/05/2008,seahawks,giants,2008100506
http://www.nfl.com/gamecenter/2008100508/2008/REG5/buccaneers@broncos,2008,REG5,5,10/05/2008,buccaneers,broncos,2008100508
http://www.nfl.com/gamecenter/2008100509/2008/REG5/bills@cardinals,2008,REG5,5,10/05/2008,bills,cardinals,2008100509
http://www.nfl.com/gamecenter/2008100510/2008/REG5/bengals@cowboys,2008,REG5,5,10/05/2008,bengals,cowboys,2008100510
http://www.nfl.com/gamecenter/2008100511/2008/REG5/patriots@49ers,2008,REG5,5,10/05/2008,patriots,49ers,2008100511
http://www.nfl.com/gamecenter/2008100512/2008/REG5/steelers@jaguars,2008,REG5,5,10/05/2008,steelers,jaguars,2008100512
http://www.nfl.com/gamecenter/2008100600/2008/REG5/vikings@saints,2008,REG5,5,10/06/2008,vikings,saints,2008100600
http://www.nfl.com/gamecenter/2008101203/2008/REG6/lions@vikings,2008,REG6,6,10/12/2008,lions,vikings,2008101203
http://www.nfl.com/gamecenter/2008101207/2008/REG6/rams@redskins,2008,REG6,6,10/12/2008,rams,redskins,2008101207
http://www.nfl.com/gamecenter/2008101206/2008/REG6/panthers@buccaneers,2008,REG6,6,10/12/2008,panthers,buccaneers,2008101206
http://www.nfl.com/gamecenter/2008101205/2008/REG6/bengals@jets,2008,REG6,6,10/12/2008,bengals,jets,2008101205
http://www.nfl.com/gamecenter/2008101204/2008/REG6/raiders@saints,2008,REG6,6,10/12/2008,raiders,saints,2008101204
http://www.nfl.com/gamecenter/2008101200/2008/REG6/bears@falcons,2008,REG6,6,10/12/2008,bears,falcons,2008101200
http://www.nfl.com/gamecenter/2008101201/2008/REG6/dolphins@texans,2008,REG6,6,10/12/2008,dolphins,texans,2008101201
http://www.nfl.com/gamecenter/2008101202/2008/REG6/ravens@colts,2008,REG6,6,10/12/2008,ravens,colts,2008101202
http://www.nfl.com/gamecenter/2008101208/2008/REG6/jaguars@broncos,2008,REG6,6,10/12/2008,jaguars,broncos,2008101208
http://www.nfl.com/gamecenter/2008101209/2008/REG6/cowboys@cardinals,2008,REG6,6,10/12/2008,cowboys,cardinals,2008101209
http://www.nfl.com/gamecenter/2008101210/2008/REG6/eagles@49ers,2008,REG6,6,10/12/2008,eagles,49ers,2008101210
http://www.nfl.com/gamecenter/2008101211/2008/REG6/packers@seahawks,2008,REG6,6,10/12/2008,packers,seahawks,2008101211
http://www.nfl.com/gamecenter/2008101212/2008/REG6/patriots@chargers,2008,REG6,6,10/12/2008,patriots,chargers,2008101212
http://www.nfl.com/gamecenter/2008101300/2008/REG6/giants@browns,2008,REG6,6,10/13/2008,giants,browns,2008101300
http://www.nfl.com/gamecenter/2008101901/2008/REG7/saints@panthers,2008,REG7,7,10/19/2008,saints,panthers,2008101901
http://www.nfl.com/gamecenter/2008101902/2008/REG7/vikings@bears,2008,REG7,7,10/19/2008,vikings,bears,2008101902
http://www.nfl.com/gamecenter/2008101903/2008/REG7/steelers@bengals,2008,REG7,7,10/19/2008,steelers,bengals,2008101903
http://www.nfl.com/gamecenter/2008101904/2008/REG7/titans@chiefs,2008,REG7,7,10/19/2008,titans,chiefs,2008101904
http://www.nfl.com/gamecenter/2008101905/2008/REG7/ravens@dolphins,2008,REG7,7,10/19/2008,ravens,dolphins,2008101905
http://www.nfl.com/gamecenter/2008101907/2008/REG7/cowboys@rams,2008,REG7,7,10/19/2008,cowboys,rams,2008101907
http://www.nfl.com/gamecenter/2008101900/2008/REG7/chargers@bills,2008,REG7,7,10/19/2008,chargers,bills,2008101900
http://www.nfl.com/gamecenter/2008101906/2008/REG7/49ers@giants,2008,REG7,7,10/19/2008,49ers,giants,2008101906
http://www.nfl.com/gamecenter/2008101908/2008/REG7/lions@texans,2008,REG7,7,10/19/2008,lions,texans,2008101908
http://www.nfl.com/gamecenter/2008101909/2008/REG7/colts@packers,2008,REG7,7,10/19/2008,colts,packers,2008101909
http://www.nfl.com/gamecenter/2008101910/2008/REG7/jets@raiders,2008,REG7,7,10/19/2008,jets,raiders,2008101910
http://www.nfl.com/gamecenter/2008101911/2008/REG7/browns@redskins,2008,REG7,7,10/19/2008,browns,redskins,2008101911
http://www.nfl.com/gamecenter/2008101912/2008/REG7/seahawks@buccaneers,2008,REG7,7,10/19/2008,seahawks,buccaneers,2008101912
http://www.nfl.com/gamecenter/2008102000/2008/REG7/broncos@patriots,2008,REG7,7,10/20/2008,broncos,patriots,2008102000
http://www.nfl.com/gamecenter/2008102608/2008/REG8/falcons@eagles,2008,REG8,8,10/26/2008,falcons,eagles,2008102608
http://www.nfl.com/gamecenter/2008102600/2008/REG8/raiders@ravens,2008,REG8,8,10/26/2008,raiders,ravens,2008102600
http://www.nfl.com/gamecenter/2008102606/2008/REG8/chargers@saints,2008,REG8,8,10/26/2008,chargers,saints,2008102606
http://www.nfl.com/gamecenter/2008102605/2008/REG8/rams@patriots,2008,REG8,8,10/26/2008,rams,patriots,2008102605
http://www.nfl.com/gamecenter/2008102604/2008/REG8/bills@dolphins,2008,REG8,8,10/26/2008,bills,dolphins,2008102604
http://www.nfl.com/gamecenter/2008102607/2008/REG8/chiefs@jets,2008,REG8,8,10/26/2008,chiefs,jets,2008102607
http://www.nfl.com/gamecenter/2008102601/2008/REG8/cardinals@panthers,2008,REG8,8,10/26/2008,cardinals,panthers,2008102601
http://www.nfl.com/gamecenter/2008102602/2008/REG8/buccaneers@cowboys,2008,REG8,8,10/26/2008,buccaneers,cowboys,2008102602
http://www.nfl.com/gamecenter/2008102603/2008/REG8/redskins@lions,2008,REG8,8,10/26/2008,redskins,lions,2008102603
http://www.nfl.com/gamecenter/2008102609/2008/REG8/browns@jaguars,2008,REG8,8,10/26/2008,browns,jaguars,2008102609
http://www.nfl.com/gamecenter/2008102612/2008/REG8/bengals@texans,2008,REG8,8,10/26/2008,bengals,texans,2008102612
http://www.nfl.com/gamecenter/2008102611/2008/REG8/seahawks@49ers,2008,REG8,8,10/26/2008,seahawks,49ers,2008102611
http://www.nfl.com/gamecenter/2008102610/2008/REG8/giants@steelers,2008,REG8,8,10/26/2008,giants,steelers,2008102610
http://www.nfl.com/gamecenter/2008102700/2008/REG8/colts@titans,2008,REG8,8,10/27/2008,colts,titans,2008102700
http://www.nfl.com/gamecenter/2008110201/2008/REG9/lions@bears,2008,REG9,9,11/02/2008,lions,bears,2008110201
http://www.nfl.com/gamecenter/2008110202/2008/REG9/jaguars@bengals,2008,REG9,9,11/02/2008,jaguars,bengals,2008110202
http://www.nfl.com/gamecenter/2008110203/2008/REG9/ravens@browns,2008,REG9,9,11/02/2008,ravens,browns,2008110203
http://www.nfl.com/gamecenter/2008110204/2008/REG9/buccaneers@chiefs,2008,REG9,9,11/02/2008,buccaneers,chiefs,2008110204
http://www.nfl.com/gamecenter/2008110205/2008/REG9/texans@vikings,2008,REG9,9,11/02/2008,texans,vikings,2008110205
http://www.nfl.com/gamecenter/2008110207/2008/REG9/packers@titans,2008,REG9,9,11/02/2008,packers,titans,2008110207
http://www.nfl.com/gamecenter/2008110200/2008/REG9/jets@bills,2008,REG9,9,11/02/2008,jets,bills,2008110200
http://www.nfl.com/gamecenter/2008110206/2008/REG9/cardinals@rams,2008,REG9,9,11/02/2008,cardinals,rams,2008110206
http://www.nfl.com/gamecenter/2008110208/2008/REG9/dolphins@broncos,2008,REG9,9,11/02/2008,dolphins,broncos,2008110208
http://www.nfl.com/gamecenter/2008110209/2008/REG9/cowboys@giants,2008,REG9,9,11/02/2008,cowboys,giants,2008110209
http://www.nfl.com/gamecenter/2008110210/2008/REG9/falcons@raiders,2008,REG9,9,11/02/2008,falcons,raiders,2008110210
http://www.nfl.com/gamecenter/2008110211/2008/REG9/eagles@seahawks,2008,REG9,9,11/02/2008,eagles,seahawks,2008110211
http://www.nfl.com/gamecenter/2008110212/2008/REG9/patriots@colts,2008,REG9,9,11/02/2008,patriots,colts,2008110212
